"Timestamp","Direction","Topic","Payload"
"2026-08-14T07:10:44.636Z","IN","m360/DF/0000/out/1/4/1/0/37","432"
"2026-08-14T07:10:44.636Z","IN","m360/DF/0000/out/1/5/1/0/37","332"
"2026-08-14T07:10:44.636Z","IN","m360/DF/0000/out/1/5/1/0/37","332"
"2026-08-14T07:10:44.697Z","IN","m360/DF/0000/out/1/6/1/0/37","257"
"2026-08-14T07:10:44.697Z","IN","m360/DF/0000/out/1/6/1/0/37","257"
"2026-08-14T07:11:23.298Z","IN","m360/DF/0000/out/2/1/1/0/37","116"
"2026-08-14T07:11:23.299Z","IN","m360/DF/0000/out/2/1/1/0/37","116"
"2026-08-14T07:11:23.385Z","IN","m360/DF/0000/out/2/2/1/0/37","422"
"2026-08-14T07:11:23.385Z","IN","m360/DF/0000/out/2/2/1/0/37","422"
"2026-08-14T07:11:23.657Z","IN","m360/DF/0000/out/2/3/1/0/37","1019"
"2026-08-14T07:11:23.657Z","IN","m360/DF/0000/out/2/3/1/0/37","1019"
"2026-08-14T07:11:23.657Z","IN","m360/DF/0000/out/2/4/1/0/37","1020"
"2026-08-14T07:11:23.657Z","IN","m360/DF/0000/out/2/4/1/0/37","1020"
"2026-08-14T07:11:23.659Z","IN","m360/DF/0000/out/2/5/1/0/37","619"
"2026-08-14T07:11:23.659Z","IN","m360/DF/0000/out/2/5/1/0/37","619"
"2026-08-14T07:11:23.660Z","IN","m360/DF/0000/out/2/6/1/0/37","383"
"2026-08-14T07:11:23.660Z","IN","m360/DF/0000/out/2/6/1/0/37","383"
"2026-08-14T07:11:26.093Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":35041,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":35041,""rssi"":-64,""wifiRssi"":-64,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-14T07:11:26.093Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":35041,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":35041,""rssi"":-64,""wifiRssi"":-64,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-14T07:11:26.107Z","IN","m360/DF/0000/gateway/status","{""timestamp"":35041,""isConnected"":true,""connectionTime"":35033,""reconnectCount"":0,""lastErrorCode"":0,""uptime"":35041,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-14T07:11:44.186Z","IN","m360/DF/0000/out/1/1/1/0/37","351"
"2026-08-14T07:11:44.186Z","IN","m360/DF/0000/out/1/1/1/0/37","351"
"2026-08-14T07:11:44.351Z","IN","m360/DF/0000/out/1/2/1/0/37","332"
"2026-08-14T07:11:44.352Z","IN","m360/DF/0000/out/1/2/1/0/37","332"
"2026-08-14T07:11:44.356Z","IN","m360/DF/0000/out/1/3/1/0/37","143"
"2026-08-14T07:11:44.357Z","IN","m360/DF/0000/out/1/3/1/0/37","143"
"2026-08-14T07:11:44.357Z","IN","m360/DF/0000/out/1/4/1/0/37","445"
"2026-08-14T07:11:44.357Z","IN","m360/DF/0000/out/1/4/1/0/37","445"
"2026-08-14T07:11:44.357Z","IN","m360/DF/0000/out/1/5/1/0/37","324"
"2026-08-14T07:11:44.357Z","IN","m360/DF/0000/out/1/5/1/0/37","324"
"2026-08-14T07:11:44.751Z","IN","m360/DF/0000/out/1/6/1/0/37","261"
"2026-08-14T07:11:44.751Z","IN","m360/DF/0000/out/1/6/1/0/37","261"
"2026-08-14T07:12:23.316Z","IN","m360/DF/0000/out/2/1/1/0/37","104"
"2026-08-14T07:12:23.317Z","IN","m360/DF/0000/out/2/1/1/0/37","104"
"2026-08-14T07:12:23.523Z","IN","m360/DF/0000/out/2/2/1/0/37","437"
"2026-08-14T07:12:23.524Z","IN","m360/DF/0000/out/2/2/1/0/37","437"
"2026-08-14T07:12:23.525Z","IN","m360/DF/0000/out/2/3/1/0/37","1017"
"2026-08-14T07:12:23.525Z","IN","m360/DF/0000/out/2/3/1/0/37","1017"
"2026-08-14T07:12:23.525Z","IN","m360/DF/0000/out/2/4/1/0/37","1021"
"2026-08-14T07:12:23.525Z","IN","m360/DF/0000/out/2/4/1/0/37","1021"
"2026-08-14T07:12:23.525Z","IN","m360/DF/0000/out/2/5/1/0/37","621"
"2026-08-14T07:12:23.526Z","IN","m360/DF/0000/out/2/5/1/0/37","621"
"2026-08-14T07:12:23.537Z","IN","m360/DF/0000/out/2/6/1/0/37","397"
"2026-08-14T07:12:23.538Z","IN","m360/DF/0000/out/2/6/1/0/37","397"
"2026-08-14T07:12:26.099Z","IN","m360/DF/0000/out/events","{""event"":""node_lost"",""nodeId"":99,""timestamp"":35101,""rssi"":-64,""details"":""Inactivity detected: timeout 300 s""}"
"2026-08-14T07:12:26.099Z","IN","m360/DF/0000/out/events","{""event"":""node_lost"",""nodeId"":99,""timestamp"":35101,""rssi"":-64,""details"":""Inactivity detected: timeout 300 s""}"
"2026-08-14T07:12:26.119Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":35101,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":35101,""rssi"":-64,""wifiRssi"":-64,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-14T07:12:26.119Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":35101,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":35101,""rssi"":-64,""wifiRssi"":-64,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-14T07:12:26.119Z","IN","m360/DF/0000/gateway/status","{""timestamp"":35101,""isConnected"":true,""connectionTime"":35093,""reconnectCount"":0,""lastErrorCode"":0,""uptime"":35101,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-14T07:12:44.265Z","IN","m360/DF/0000/out/1/1/1/0/37","343"
"2026-08-14T07:12:44.266Z","IN","m360/DF/0000/out/1/1/1/0/37","343"
"2026-08-14T07:12:44.370Z","IN","m360/DF/0000/out/1/2/1/0/37","330"
"2026-08-14T07:12:44.371Z","IN","m360/DF/0000/out/1/2/1/0/37","330"
"2026-08-14T07:12:44.378Z","IN","m360/DF/0000/out/1/3/1/0/37","132"
"2026-08-14T07:12:44.383Z","IN","m360/DF/0000/out/1/3/1/0/37","132"
"2026-08-14T07:12:44.774Z","IN","m360/DF/0000/out/1/4/1/0/37","600"
"2026-08-14T07:12:44.775Z","IN","m360/DF/0000/out/1/4/1/0/37","600"
"2026-08-14T07:12:44.775Z","IN","m360/DF/0000/out/1/5/1/0/37","330"
"2026-08-14T07:12:44.775Z","IN","m360/DF/0000/out/1/5/1/0/37","330"
"2026-08-14T07:12:44.775Z","IN","m360/DF/0000/out/1/6/1/0/37","266"
"2026-08-14T07:12:44.775Z","IN","m360/DF/0000/out/1/6/1/0/37","266"
"2026-08-14T07:13:23.326Z","IN","m360/DF/0000/out/2/1/1/0/37","115"
"2026-08-14T07:13:23.326Z","IN","m360/DF/0000/out/2/1/1/0/37","115"
"2026-08-14T07:13:23.426Z","IN","m360/DF/0000/out/2/2/1/0/37","429"
"2026-08-14T07:13:23.430Z","IN","m360/DF/0000/out/2/2/1/0/37","429"
"2026-08-14T07:13:23.633Z","IN","m360/DF/0000/out/2/3/1/0/37","1020"
"2026-08-14T07:13:23.633Z","IN","m360/DF/0000/out/2/3/1/0/37","1020"
"2026-08-14T07:13:23.667Z","IN","m360/DF/0000/out/2/4/1/0/37","1020"
"2026-08-14T07:13:23.668Z","IN","m360/DF/0000/out/2/4/1/0/37","1020"
"2026-08-14T07:13:23.668Z","IN","m360/DF/0000/out/2/5/1/0/37","619"
"2026-08-14T07:13:23.668Z","IN","m360/DF/0000/out/2/5/1/0/37","619"
"2026-08-14T07:13:23.668Z","IN","m360/DF/0000/out/2/6/1/0/37","396"
"2026-08-14T07:13:23.668Z","IN","m360/DF/0000/out/2/6/1/0/37","396"
"2026-08-14T07:13:26.100Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":35161,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":35161,""rssi"":-64,""wifiRssi"":-64,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-14T07:13:26.102Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":35161,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":35161,""rssi"":-64,""wifiRssi"":-64,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-14T07:13:26.118Z","IN","m360/DF/0000/gateway/status","{""timestamp"":35161,""isConnected"":true,""connectionTime"":35153,""reconnectCount"":0,""lastErrorCode"":0,""uptime"":35161,""source"":""gateway"",""type"":""mqtt_metrics""}"
