"Timestamp","Direction","Topic","Payload"
"2026-08-05T14:26:47.524Z","IN","m360/DF/0000/out/2/5/1/0/37","1000"
"2026-08-05T14:26:47.524Z","IN","m360/DF/0000/out/2/6/1/0/37","866"
"2026-08-05T14:27:23.716Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":509618,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":509618,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:27:23.772Z","IN","m360/DF/0000/gateway/status","{""timestamp"":509618,""isConnected"":true,""connectionTime"":413272,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":509618,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:27:36.448Z","IN","m360/DF/0000/out/1/1/1/0/37","1023"
"2026-08-05T14:27:36.506Z","IN","m360/DF/0000/out/1/2/1/0/37","931"
"2026-08-05T14:27:36.506Z","IN","m360/DF/0000/out/1/3/1/0/37","153"
"2026-08-05T14:27:36.546Z","IN","m360/DF/0000/out/1/4/1/0/37","951"
"2026-08-05T14:27:36.547Z","IN","m360/DF/0000/out/1/5/1/0/37","620"
"2026-08-05T14:27:36.755Z","IN","m360/DF/0000/out/1/6/1/0/37","659"
"2026-08-05T14:27:47.392Z","IN","m360/DF/0000/out/2/1/1/0/37","51"
"2026-08-05T14:27:47.452Z","IN","m360/DF/0000/out/2/3/1/0/37","1019"
"2026-08-05T14:27:47.452Z","IN","m360/DF/0000/out/2/5/1/0/37","1016"
"2026-08-05T14:27:47.486Z","IN","m360/DF/0000/out/2/6/1/0/37","864"
"2026-08-05T14:28:23.722Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":509678,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":509678,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:28:23.777Z","IN","m360/DF/0000/gateway/status","{""timestamp"":509678,""isConnected"":true,""connectionTime"":413332,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":509678,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:28:36.498Z","IN","m360/DF/0000/out/1/1/1/0/37","1011"
"2026-08-05T14:28:36.559Z","IN","m360/DF/0000/out/1/2/1/0/37","924"
"2026-08-05T14:28:36.560Z","IN","m360/DF/0000/out/1/3/1/0/37","181"
"2026-08-05T14:28:36.638Z","IN","m360/DF/0000/out/1/4/1/0/37","932"
"2026-08-05T14:28:36.639Z","IN","m360/DF/0000/out/1/5/1/0/37","397"
"2026-08-05T14:28:47.418Z","IN","m360/DF/0000/out/2/1/1/0/37","78"
"2026-08-05T14:28:47.480Z","IN","m360/DF/0000/out/2/2/1/0/37","1002"
"2026-08-05T14:28:47.480Z","IN","m360/DF/0000/out/2/3/1/0/37","1018"
"2026-08-05T14:28:47.518Z","IN","m360/DF/0000/out/2/5/1/0/37","1002"
"2026-08-05T14:28:47.519Z","IN","m360/DF/0000/out/2/6/1/0/37","866"
"2026-08-05T14:29:23.724Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":509738,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":509738,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:29:23.782Z","IN","m360/DF/0000/gateway/status","{""timestamp"":509738,""isConnected"":true,""connectionTime"":413392,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":509738,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:29:36.602Z","IN","m360/DF/0000/out/1/2/1/0/37","929"
"2026-08-05T14:29:36.659Z","IN","m360/DF/0000/out/1/3/1/0/37","148"
"2026-08-05T14:29:36.661Z","IN","m360/DF/0000/out/1/5/1/0/37","396"
"2026-08-05T14:29:36.947Z","IN","m360/DF/0000/out/1/6/1/0/37","636"
"2026-08-05T14:29:47.450Z","IN","m360/DF/0000/out/2/1/1/0/37","61"
"2026-08-05T14:29:47.510Z","IN","m360/DF/0000/out/2/5/1/0/37","1001"
"2026-08-05T14:29:47.539Z","IN","m360/DF/0000/out/2/6/1/0/37","869"
"2026-08-05T14:30:23.731Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":509798,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":509798,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:30:23.790Z","IN","m360/DF/0000/gateway/status","{""timestamp"":509798,""isConnected"":true,""connectionTime"":413452,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":509798,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:30:36.675Z","IN","m360/DF/0000/out/1/1/1/0/37","1010"
"2026-08-05T14:30:36.737Z","IN","m360/DF/0000/out/1/2/1/0/37","931"
"2026-08-05T14:30:36.737Z","IN","m360/DF/0000/out/1/3/1/0/37","158"
"2026-08-05T14:30:36.796Z","IN","m360/DF/0000/out/1/4/1/0/37","936"
"2026-08-05T14:30:36.797Z","IN","m360/DF/0000/out/1/5/1/0/37","384"
"2026-08-05T14:30:36.799Z","IN","m360/DF/0000/out/1/6/1/0/37","647"
"2026-08-05T14:30:47.480Z","IN","m360/DF/0000/out/2/1/1/0/37","53"
"2026-08-05T14:30:47.538Z","IN","m360/DF/0000/out/2/2/1/0/37","996"
"2026-08-05T14:30:47.538Z","IN","m360/DF/0000/out/2/3/1/0/37","1016"
"2026-08-05T14:30:47.573Z","IN","m360/DF/0000/out/2/5/1/0/37","976"
"2026-08-05T14:30:47.592Z","IN","m360/DF/0000/out/2/6/1/0/37","868"
"2026-08-05T14:31:23.734Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":509858,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":509858,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:31:23.790Z","IN","m360/DF/0000/gateway/status","{""timestamp"":509858,""isConnected"":true,""connectionTime"":413512,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":509858,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:31:36.729Z","IN","m360/DF/0000/out/1/1/1/0/37","1018"
"2026-08-05T14:31:36.788Z","IN","m360/DF/0000/out/1/2/1/0/37","932"
"2026-08-05T14:31:36.788Z","IN","m360/DF/0000/out/1/3/1/0/37","156"
"2026-08-05T14:31:36.945Z","IN","m360/DF/0000/out/1/4/1/0/37","933"
"2026-08-05T14:31:36.946Z","IN","m360/DF/0000/out/1/5/1/0/37","378"
"2026-08-05T14:31:36.946Z","IN","m360/DF/0000/out/1/6/1/0/37","651"
"2026-08-05T14:31:47.514Z","IN","m360/DF/0000/out/2/1/1/0/37","0"
"2026-08-05T14:31:47.570Z","IN","m360/DF/0000/out/2/2/1/0/37","998"
"2026-08-05T14:31:47.570Z","IN","m360/DF/0000/out/2/3/1/0/37","1023"
"2026-08-05T14:31:47.639Z","IN","m360/DF/0000/out/2/5/1/0/37","1001"
"2026-08-05T14:31:47.640Z","IN","m360/DF/0000/out/2/6/1/0/37","866"
"2026-08-05T14:32:23.737Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":509918,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":509918,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:32:23.795Z","IN","m360/DF/0000/gateway/status","{""timestamp"":509918,""isConnected"":true,""connectionTime"":413572,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":509918,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:32:36.785Z","IN","m360/DF/0000/out/1/1/1/0/37","1023"
"2026-08-05T14:32:36.842Z","IN","m360/DF/0000/out/1/2/1/0/37","924"
"2026-08-05T14:32:36.842Z","IN","m360/DF/0000/out/1/3/1/0/37","119"
"2026-08-05T14:32:36.903Z","IN","m360/DF/0000/out/1/4/1/0/37","936"
"2026-08-05T14:32:36.904Z","IN","m360/DF/0000/out/1/5/1/0/37","389"
"2026-08-05T14:32:47.544Z","IN","m360/DF/0000/out/2/1/1/0/37","56"
"2026-08-05T14:32:47.603Z","IN","m360/DF/0000/out/2/2/1/0/37","1000"
"2026-08-05T14:32:47.603Z","IN","m360/DF/0000/out/2/5/1/0/37","1000"
"2026-08-05T14:32:47.638Z","IN","m360/DF/0000/out/2/6/1/0/37","875"
"2026-08-05T14:33:23.746Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":509978,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":509978,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:33:23.804Z","IN","m360/DF/0000/gateway/status","{""timestamp"":509978,""isConnected"":true,""connectionTime"":413632,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":509978,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:33:36.876Z","IN","m360/DF/0000/out/1/1/1/0/37","1010"
"2026-08-05T14:33:36.936Z","IN","m360/DF/0000/out/1/2/1/0/37","931"
"2026-08-05T14:33:36.937Z","IN","m360/DF/0000/out/1/3/1/0/37","184"
"2026-08-05T14:33:36.994Z","IN","m360/DF/0000/out/1/4/1/0/37","938"
"2026-08-05T14:33:36.994Z","IN","m360/DF/0000/out/1/5/1/0/37","401"
"2026-08-05T14:33:36.995Z","IN","m360/DF/0000/out/1/6/1/0/37","598"
"2026-08-05T14:33:47.571Z","IN","m360/DF/0000/out/2/1/1/0/37","68"
"2026-08-05T14:33:47.631Z","IN","m360/DF/0000/out/2/3/1/0/37","1018"
"2026-08-05T14:33:47.656Z","IN","m360/DF/0000/out/2/5/1/0/37","999"
"2026-08-05T14:33:47.656Z","IN","m360/DF/0000/out/2/6/1/0/37","864"
"2026-08-05T14:34:23.749Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":510038,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":510038,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:34:23.806Z","IN","m360/DF/0000/gateway/status","{""timestamp"":510038,""isConnected"":true,""connectionTime"":413692,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":510038,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:34:36.943Z","IN","m360/DF/0000/out/1/1/1/0/37","1012"
"2026-08-05T14:34:37.001Z","IN","m360/DF/0000/out/1/2/1/0/37","927"
"2026-08-05T14:34:37.002Z","IN","m360/DF/0000/out/1/3/1/0/37","129"
"2026-08-05T14:34:37.069Z","IN","m360/DF/0000/out/1/4/1/0/37","934"
"2026-08-05T14:34:37.070Z","IN","m360/DF/0000/out/1/5/1/0/37","572"
"2026-08-05T14:34:37.070Z","IN","m360/DF/0000/out/1/6/1/0/37","664"
"2026-08-05T14:34:47.603Z","IN","m360/DF/0000/out/2/1/1/0/37","11"
"2026-08-05T14:34:47.659Z","IN","m360/DF/0000/out/2/2/1/0/37","1003"
"2026-08-05T14:34:47.661Z","IN","m360/DF/0000/out/2/3/1/0/37","1023"
"2026-08-05T14:34:47.725Z","IN","m360/DF/0000/out/2/6/1/0/37","871"
"2026-08-05T14:35:14.486Z","IN","m360/DF/0000/out/events","{""event"":""node_discovered"",""nodeId"":1,""timestamp"":510088,""rssi"":-59,""details"":""Node discovered, parent: 0""}"
"2026-08-05T14:35:14.549Z","IN","m360/DF/0000/out/1/255/3/0/21","0"
"2026-08-05T14:35:14.581Z","IN","m360/DF/0000/out/events","{""event"":""node_discovered"",""nodeId"":2,""timestamp"":510088,""rssi"":-59,""details"":""Node discovered, parent: 0""}"
"2026-08-05T14:35:14.598Z","IN","m360/DF/0000/out/2/255/3/0/21","0"
"2026-08-05T14:35:23.752Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":510098,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":510098,""rssi"":-59,""wifiRssi"":-59,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:35:23.770Z","IN","m360/DF/0000/gateway/status","{""timestamp"":510098,""isConnected"":true,""connectionTime"":413752,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":510098,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:35:37.008Z","IN","m360/DF/0000/out/1/1/1/0/37","1011"
"2026-08-05T14:35:37.075Z","IN","m360/DF/0000/out/1/2/1/0/37","925"
"2026-08-05T14:35:37.075Z","IN","m360/DF/0000/out/1/3/1/0/37","122"
"2026-08-05T14:35:37.142Z","IN","m360/DF/0000/out/1/4/1/0/37","933"
"2026-08-05T14:35:37.143Z","IN","m360/DF/0000/out/1/5/1/0/37","392"
"2026-08-05T14:35:37.144Z","IN","m360/DF/0000/out/1/6/1/0/37","650"
"2026-08-05T14:35:47.634Z","IN","m360/DF/0000/out/2/1/1/0/37","63"
"2026-08-05T14:35:47.697Z","IN","m360/DF/0000/out/2/2/1/0/37","1000"
"2026-08-05T14:35:47.698Z","IN","m360/DF/0000/out/2/3/1/0/37","1018"
"2026-08-05T14:35:47.745Z","IN","m360/DF/0000/out/2/4/1/0/37","1023"
"2026-08-05T14:35:47.747Z","IN","m360/DF/0000/out/2/5/1/0/37","1002"
"2026-08-05T14:35:47.786Z","IN","m360/DF/0000/out/2/6/1/0/37","872"
"2026-08-05T14:36:23.759Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":510158,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":510158,""rssi"":-59,""wifiRssi"":-59,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:36:23.818Z","IN","m360/DF/0000/gateway/status","{""timestamp"":510158,""isConnected"":true,""connectionTime"":413812,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":510158,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:36:37.060Z","IN","m360/DF/0000/out/1/1/1/0/37","1014"
"2026-08-05T14:36:37.119Z","IN","m360/DF/0000/out/1/2/1/0/37","926"
"2026-08-05T14:36:37.119Z","IN","m360/DF/0000/out/1/3/1/0/37","149"
"2026-08-05T14:36:37.323Z","IN","m360/DF/0000/out/1/4/1/0/37","941"
"2026-08-05T14:36:37.325Z","IN","m360/DF/0000/out/1/6/1/0/37","649"
"2026-08-05T14:36:47.628Z","IN","m360/DF/0000/out/2/1/1/0/37","53"
"2026-08-05T14:36:47.687Z","IN","m360/DF/0000/out/2/5/1/0/37","998"
"2026-08-05T14:36:47.707Z","IN","m360/DF/0000/out/2/6/1/0/37","886"
"2026-08-05T14:37:23.763Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":510218,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":510218,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:37:23.824Z","IN","m360/DF/0000/gateway/status","{""timestamp"":510218,""isConnected"":true,""connectionTime"":413872,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":510218,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:37:37.151Z","IN","m360/DF/0000/out/1/1/1/0/37","1011"
"2026-08-05T14:37:37.211Z","IN","m360/DF/0000/out/1/2/1/0/37","932"
"2026-08-05T14:37:37.211Z","IN","m360/DF/0000/out/1/3/1/0/37","154"
"2026-08-05T14:37:37.261Z","IN","m360/DF/0000/out/1/4/1/0/37","933"
"2026-08-05T14:37:37.262Z","IN","m360/DF/0000/out/1/5/1/0/37","358"
"2026-08-05T14:37:37.462Z","IN","m360/DF/0000/out/1/6/1/0/37","641"
"2026-08-05T14:37:47.642Z","IN","m360/DF/0000/out/2/1/1/0/37","13"
"2026-08-05T14:37:47.701Z","IN","m360/DF/0000/out/2/2/1/0/37","998"
"2026-08-05T14:37:47.701Z","IN","m360/DF/0000/out/2/3/1/0/37","1016"
"2026-08-05T14:37:47.743Z","IN","m360/DF/0000/out/2/4/1/0/37","1021"
"2026-08-05T14:37:47.744Z","IN","m360/DF/0000/out/2/5/1/0/37","999"
"2026-08-05T14:37:47.769Z","IN","m360/DF/0000/out/2/6/1/0/37","869"
"2026-08-05T14:38:23.765Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":510278,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":510278,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:38:23.823Z","IN","m360/DF/0000/gateway/status","{""timestamp"":510278,""isConnected"":true,""connectionTime"":413932,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":510278,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:38:37.199Z","IN","m360/DF/0000/out/1/1/1/0/37","1014"
"2026-08-05T14:38:37.262Z","IN","m360/DF/0000/out/1/3/1/0/37","144"
"2026-08-05T14:38:37.262Z","IN","m360/DF/0000/out/1/4/1/0/37","935"
"2026-08-05T14:38:37.426Z","IN","m360/DF/0000/out/1/5/1/0/37","393"
"2026-08-05T14:38:37.429Z","IN","m360/DF/0000/out/1/6/1/0/37","650"
"2026-08-05T14:38:47.635Z","IN","m360/DF/0000/out/2/1/1/0/37","83"
"2026-08-05T14:38:47.695Z","IN","m360/DF/0000/out/2/2/1/0/37","1000"
"2026-08-05T14:38:47.695Z","IN","m360/DF/0000/out/2/3/1/0/37","1017"
"2026-08-05T14:38:47.736Z","IN","m360/DF/0000/out/2/4/1/0/37","1023"
"2026-08-05T14:38:47.740Z","IN","m360/DF/0000/out/2/5/1/0/37","981"
"2026-08-05T14:38:47.778Z","IN","m360/DF/0000/out/2/6/1/0/37","872"
"2026-08-05T14:39:23.771Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":510338,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":510338,""rssi"":-59,""wifiRssi"":-59,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:39:23.827Z","IN","m360/DF/0000/gateway/status","{""timestamp"":510338,""isConnected"":true,""connectionTime"":413992,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":510338,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:39:37.296Z","IN","m360/DF/0000/out/1/1/1/0/37","1011"
"2026-08-05T14:39:37.370Z","IN","m360/DF/0000/out/1/2/1/0/37","916"
"2026-08-05T14:39:37.370Z","IN","m360/DF/0000/out/1/3/1/0/37","136"
"2026-08-05T14:39:37.433Z","IN","m360/DF/0000/out/1/4/1/0/37","934"
"2026-08-05T14:39:37.458Z","IN","m360/DF/0000/out/1/5/1/0/37","392"
"2026-08-05T14:39:37.458Z","IN","m360/DF/0000/out/1/6/1/0/37","652"
"2026-08-05T14:39:47.633Z","IN","m360/DF/0000/out/2/1/1/0/37","63"
"2026-08-05T14:39:47.690Z","IN","m360/DF/0000/out/2/3/1/0/37","1018"
"2026-08-05T14:39:47.722Z","IN","m360/DF/0000/out/2/5/1/0/37","999"
"2026-08-05T14:39:47.724Z","IN","m360/DF/0000/out/2/6/1/0/37","875"
"2026-08-05T14:40:23.774Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":510398,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":510398,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:40:23.835Z","IN","m360/DF/0000/gateway/status","{""timestamp"":510398,""isConnected"":true,""connectionTime"":414052,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":510398,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:40:37.354Z","IN","m360/DF/0000/out/1/2/1/0/37","928"
"2026-08-05T14:40:37.416Z","IN","m360/DF/0000/out/1/3/1/0/37","141"
"2026-08-05T14:40:37.416Z","IN","m360/DF/0000/out/1/5/1/0/37","379"
"2026-08-05T14:40:37.476Z","IN","m360/DF/0000/out/1/6/1/0/37","644"
"2026-08-05T14:40:47.661Z","IN","m360/DF/0000/out/2/1/1/0/37","59"
"2026-08-05T14:40:47.717Z","IN","m360/DF/0000/out/2/2/1/0/37","1003"
"2026-08-05T14:40:47.718Z","IN","m360/DF/0000/out/2/3/1/0/37","1021"
"2026-08-05T14:40:47.753Z","IN","m360/DF/0000/out/2/5/1/0/37","998"
"2026-08-05T14:40:47.754Z","IN","m360/DF/0000/out/2/6/1/0/37","870"
"2026-08-05T14:41:23.779Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":510458,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":510458,""rssi"":-59,""wifiRssi"":-59,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:41:23.838Z","IN","m360/DF/0000/gateway/status","{""timestamp"":510458,""isConnected"":true,""connectionTime"":414112,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":510458,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:41:37.426Z","IN","m360/DF/0000/out/1/1/1/0/37","1023"
"2026-08-05T14:41:37.486Z","IN","m360/DF/0000/out/1/2/1/0/37","931"
"2026-08-05T14:41:37.489Z","IN","m360/DF/0000/out/1/3/1/0/37","151"
"2026-08-05T14:41:37.547Z","IN","m360/DF/0000/out/1/4/1/0/37","938"
"2026-08-05T14:41:37.547Z","IN","m360/DF/0000/out/1/5/1/0/37","395"
"2026-08-05T14:41:37.549Z","IN","m360/DF/0000/out/1/6/1/0/37","656"
"2026-08-05T14:41:47.651Z","IN","m360/DF/0000/out/2/1/1/0/37","19"
"2026-08-05T14:41:47.705Z","IN","m360/DF/0000/out/2/2/1/0/37","999"
"2026-08-05T14:41:47.705Z","IN","m360/DF/0000/out/2/3/1/0/37","1019"
"2026-08-05T14:41:47.767Z","IN","m360/DF/0000/out/2/5/1/0/37","992"
"2026-08-05T14:41:47.767Z","IN","m360/DF/0000/out/2/6/1/0/37","866"
"2026-08-05T14:42:23.787Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":510518,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":510518,""rssi"":-59,""wifiRssi"":-59,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:42:23.843Z","IN","m360/DF/0000/gateway/status","{""timestamp"":510518,""isConnected"":true,""connectionTime"":414172,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":510518,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:42:37.477Z","IN","m360/DF/0000/out/1/1/1/0/37","1016"
"2026-08-05T14:42:37.546Z","IN","m360/DF/0000/out/1/2/1/0/37","932"
"2026-08-05T14:42:37.546Z","IN","m360/DF/0000/out/1/3/1/0/37","156"
"2026-08-05T14:42:37.583Z","IN","m360/DF/0000/out/1/4/1/0/37","936"
"2026-08-05T14:42:37.583Z","IN","m360/DF/0000/out/1/5/1/0/37","396"
"2026-08-05T14:42:37.834Z","IN","m360/DF/0000/out/1/6/1/0/37","643"
"2026-08-05T14:42:47.676Z","IN","m360/DF/0000/out/2/1/1/0/37","60"
"2026-08-05T14:42:47.738Z","IN","m360/DF/0000/out/2/2/1/0/37","1000"
"2026-08-05T14:42:47.738Z","IN","m360/DF/0000/out/2/3/1/0/37","1018"
"2026-08-05T14:42:47.790Z","IN","m360/DF/0000/out/2/5/1/0/37","996"
"2026-08-05T14:42:47.791Z","IN","m360/DF/0000/out/2/6/1/0/37","858"
"2026-08-05T14:43:23.789Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":510578,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":510578,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:43:23.848Z","IN","m360/DF/0000/gateway/status","{""timestamp"":510578,""isConnected"":true,""connectionTime"":414232,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":510578,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:43:37.531Z","IN","m360/DF/0000/out/1/1/1/0/37","1017"
"2026-08-05T14:43:37.591Z","IN","m360/DF/0000/out/1/3/1/0/37","258"
"2026-08-05T14:43:37.591Z","IN","m360/DF/0000/out/1/4/1/0/37","934"
"2026-08-05T14:43:37.649Z","IN","m360/DF/0000/out/1/5/1/0/37","372"
"2026-08-05T14:43:37.650Z","IN","m360/DF/0000/out/1/6/1/0/37","648"
"2026-08-05T14:43:47.719Z","IN","m360/DF/0000/out/2/1/1/0/37","59"
"2026-08-05T14:43:47.778Z","IN","m360/DF/0000/out/2/5/1/0/37","992"
"2026-08-05T14:43:47.807Z","IN","m360/DF/0000/out/2/6/1/0/37","843"
"2026-08-05T14:44:23.797Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":510638,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":510638,""rssi"":-59,""wifiRssi"":-59,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:44:23.853Z","IN","m360/DF/0000/gateway/status","{""timestamp"":510638,""isConnected"":true,""connectionTime"":414292,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":510638,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:44:37.620Z","IN","m360/DF/0000/out/1/1/1/0/37","986"
"2026-08-05T14:44:37.679Z","IN","m360/DF/0000/out/1/3/1/0/37","142"
"2026-08-05T14:44:37.679Z","IN","m360/DF/0000/out/1/4/1/0/37","933"
"2026-08-05T14:44:37.714Z","IN","m360/DF/0000/out/1/5/1/0/37","386"
"2026-08-05T14:44:37.718Z","IN","m360/DF/0000/out/1/6/1/0/37","653"
